id,education,marital_status,income,age,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,response,revenue,customer_since_in_days
2781,Graduation,Single,72066.0,40,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,1,145.0,2699
4127,PhD,Married,77766.0,54,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,1,75.0,3185
8143,PhD,Single,37929.0,36,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,145.0,3027
3690,Master,Married,80141.0,35,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,1,145.0,3227
1891,Master,Divorced,78789.0,41,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,1,145.0,3383
2570,Graduation,Together,56534.0,53,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,150.0,3034
7349,Basic,Together,9722.0,48,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,1,150.0,3328
477,Graduation,Married,83512.0,35,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,0,1,145.0,2705
7832,Master,Married,77520.0,62,0,1,30,940,44,396,0,88,58,1,8,7,7,4,0,1,75.0,2998
3498,PhD,Married,55424.0,45,0,1,6,462,61,184,10,53,107,4,7,5,9,6,0,1,150.0,3274
1172,PhD,Married,92491.0,38,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,145.0,3117
569,Graduation,Single,90273.0,30,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,145.0,2890
1381,PhD,Single,38513.0,39,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,1,150.0,2845
2634,Master,Single,16653.0,42,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,1,145.0,2765
10905,Graduation,Together,42586.0,66,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,150.0,3301
263,PhD,Single,45576.0,76,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,1,75.0,2725
10814,Graduation,Together,70321.0,74,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,1,75.0,3222
3571,PhD,Together,63342.0,60,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,75.0,3314
5092,PhD,Widow,51569.0,72,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,150.0,3195
3524,Master,Single,39763.0,50,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,1,145.0,3022
5093,PhD,Divorced,25509.0,47,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,145.0,3342
8910,Graduation,Together,42586.0,66,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,1,150.0,3301
7261,Graduation,Together,34600.0,50,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,150.0,3237
4168,Graduation,Single,37070.0,55,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,150.0,3159
1619,Graduation,Married,90369.0,65,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,75.0,2755
10057,Graduation,Single,72282.0,70,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,75.0,3038
5302,Graduation,Together,78394.0,35,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,145.0,3192
1087,Master,Together,22669.0,46,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,145.0,3096
10521,Graduation,Married,54809.0,44,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,1,150.0,2984
531,PhD,Divorced,57333.0,67,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,1,150.0,3338
6906,Master,Widow,84953.0,68,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,75.0,3084
7872,PhD,Married,86836.0,46,0,0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,145.0,3348
4427,2n Cycle,Single,83257.0,26,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,145.0,3342
9595,Graduation,Together,64260.0,60,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,75.0,3227
10163,PhD,Single,82733.0,37,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,145.0,2985
9064,Graduation,Married,69109.0,39,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,1,145.0,3290
3678,Graduation,Widow,60208.0,48,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,150.0,3323
2186,2n Cycle,Together,82326.0,44,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,145.0,2804
3766,Master,Widow,33051.0,62,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,75.0,3375
3074,PhD,Married,70643.0,37,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,145.0,3315
8341,PhD,Married,30396.0,52,1,0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,145.0,2753
5113,PhD,Divorced,86979.0,50,0,0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,145.0,2927
5831,Graduation,Married,77870.0,54,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,75.0,3369
10176,Graduation,Single,57107.0,53,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,150.0,3367
3138,Graduation,Single,91249.0,65,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,75.0,3310
1867,Graduation,Single,64849.0,64,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,75.0,3286
4827,PhD,Single,54998.0,65,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,1,150.0,3169
6250,PhD,Widow,54356.0,72,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,1,75.0,3280
1139,PhD,Married,73356.0,37,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,145.0,2836
10676,Graduation,Married,63211.0,39,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,145.0,3297
7919,PhD,Together,72335.0,45,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,145.0,3378
2109,Graduation,Single,96843.0,31,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,145.0,3125
3009,PhD,Widow,71670.0,59,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,75.0,3048
3517,Graduation,Single,40887.0,69,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,1,75.0,3112
8537,Graduation,Widow,72643.0,72,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,75.0,3180
2452,Graduation,Together,34600.0,50,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,1,150.0,3237
9289,Graduation,Married,36781.0,42,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,145.0,2773
10913,Master,Single,31385.0,37,1,0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,145.0,3264
8524,PhD,Divorced,25509.0,47,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,145.0,3342
10949,PhD,Divorced,72968.0,58,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,75.0,2888
6248,Master,Single,91712.0,74,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,75.0,2948
6815,2n Cycle,Married,96547.0,41,0,0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,145.0,2730
4122,Graduation,Married,79205.0,46,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,145.0,3362
4023,Graduation,Married,22979.0,51,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,145.0,3354
500,Graduation,Together,96876.0,44,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,145.0,3020
3262,Graduation,Single,68281.0,63,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,75.0,3384
7042,Graduation,Married,36790.0,38,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,145.0,3178
9323,Master,Together,49912.0,72,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,1,150.0,3353
3945,PhD,Widow,68117.0,74,0,1,80,618,44,215,0,17,36,2,11,8,4,6,0,1,75.0,3169
3507,Graduation,Single,76467.0,51,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,145.0,3374
10643,PhD,Single,42000.0,34,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,145.0,3228
10281,Graduation,Divorced,64713.0,51,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,145.0,2835
5250,Master,Widow,,78,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,1,75.0,2935
4865,Master,Divorced,53367.0,47,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,1,150.0,2995
7734,Graduation,Absurd,79244.0,28,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,1,145.0,3250
1146,Master,Together,49912.0,72,0,1,5,520,8,223,32,49,42,4,10,5,7,8,0,1,150.0,3353
1103,Master,Married,81929.0,45,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,145.0,3331
1241,2n Cycle,Married,14796.0,37,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,145.0,3343
340,Graduation,Divorced,72967.0,51,0,1,1,158,35,179,0,0,125,2,7,2,8,5,0,1,145.0,3254
3104,Graduation,Single,82332.0,60,0,0,89,830,59,968,51,79,19,1,5,3,12,2,0,1,75.0,3343
6292,PhD,Married,82333.0,35,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,1,145.0,3149
1631,PhD,Together,65220.0,56,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,1,150.0,3357
3919,Master,Single,72309.0,45,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,1,145.0,3168
2715,Master,Divorced,29435.0,55,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,1,150.0,3385
9790,Graduation,Single,78499.0,64,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,1,75.0,2911
5667,PhD,Married,60896.0,57,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,1,75.0,3319
3520,Master,Single,91172.0,31,0,0,94,162,28,818,0,28,56,0,4,3,7,3,0,1,145.0,3152
3968,2n Cycle,Divorced,65706.0,51,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,145.0,3059
1772,PhD,Married,79174.0,46,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,0,1,145.0,3227
4418,Master,Single,89616.0,38,0,0,36,671,47,655,145,111,15,1,7,5,12,2,0,1,145.0,3182
8722,2n Cycle,Married,82347.0,64,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0,1,75.0,3293
7118,Graduation,Married,73803.0,64,0,1,61,833,80,363,52,26,174,2,9,5,6,6,0,1,75.0,3390
2632,Graduation,Married,50501.0,67,1,1,10,297,0,38,13,0,152,7,5,4,4,6,0,1,150.0,3069
11133,PhD,YOLO,48432.0,48,0,1,3,322,3,50,4,3,42,5,7,1,6,8,0,1,150.0,3312
7366,Master,Single,75777.0,39,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,145.0,3053
9405,PhD,Married,52869.0,67,1,1,40,84,3,61,2,1,21,3,3,1,4,7,0,1,75.0,3315
5524,Graduation,Single,58138.0,64,0,0,58,635,88,546,172,88,88,3,8,10,4,7,0,1,75.0,3356
4855,PhD,Together,30351.0,47,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,1,145.0,3081
2114,PhD,Single,82800.0,75,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,1,75.0,3275
7373,PhD,Divorced,46610.0,69,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,1,150.0,3301
2968,PhD,Divorced,48948.0,78,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,1,75.0,3206
9909,2n Cycle,Married,7500.0,25,0,0,24,3,18,14,15,22,50,3,3,1,3,9,0,1,145.0,3290
2225,Graduation,Divorced,82582.0,44,0,0,54,510,120,550,156,40,241,1,4,9,7,1,0,1,145.0,2715
6260,Master,Together,82384.0,66,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,1,75.0,3280
10383,Graduation,Divorced,70287.0,55,0,0,30,295,35,482,121,120,40,1,5,5,10,3,0,1,75.0,3146
6853,Master,Single,75777.0,39,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,1,145.0,3053
8082,Graduation,Married,25721.0,50,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,1,145.0,3097
9369,2n Cycle,Single,88194.0,42,0,1,19,688,14,309,201,24,38,1,11,10,10,5,0,1,145.0,2795
1859,Master,Married,75251.0,49,0,0,34,721,111,925,97,18,18,1,7,6,5,5,0,1,145.0,3364
7503,Graduation,Single,75825.0,45,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,0,1,145.0,3318
1618,Graduation,Together,56046.0,56,0,0,9,577,0,64,0,0,51,2,10,1,8,8,0,1,75.0,3236
4452,Graduation,Single,50388.0,64,0,1,3,292,6,37,0,3,34,4,6,1,6,7,0,1,150.0,2725
8908,Graduation,Married,87195.0,62,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,1,75.0,2745
7431,PhD,Single,68126.0,30,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,145.0,3289
999,Graduation,Single,86037.0,30,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,145.0,3236
6205,Master,Single,32557.0,54,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,1,75.0,2818
7215,Graduation,Single,101970.0,38,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,145.0,3167
11071,Graduation,Single,79607.0,37,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,1,145.0,3127
7660,PhD,Alone,35860.0,48,1,1,37,15,0,8,4,2,20,2,1,1,2,5,0,1,145.0,2734
11084,Master,Together,65104.0,45,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,1,145.0,2920
10837,Graduation,Married,23957.0,46,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,1,145.0,3302
10240,Graduation,Together,69372.0,72,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,75.0,3188
10314,PhD,Married,83837.0,73,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,75.0,3253
3182,PhD,Single,46854.0,48,1,1,81,96,1,79,7,1,79,6,5,1,3,8,0,1,150.0,2783
2798,PhD,Together,102160.0,44,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,145.0,3297
624,Master,Single,18890.0,37,0,0,5,6,4,1,7,2,15,1,0,1,2,6,0,1,145.0,3289
380,Graduation,Divorced,64497.0,67,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,150.0,3350
6798,Graduation,Single,37070.0,55,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,1,150.0,3159
9529,Graduation,Married,73687.0,31,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,1,145.0,2906
2176,Graduation,Married,80134.0,49,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,145.0,3098
10089,Graduation,Divorced,102692.0,47,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,145.0,3143
10264,Graduation,Divorced,15287.0,42,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,1,145.0,3320
2387,Master,Together,43776.0,69,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,1,150.0,3204
9703,PhD,Married,38097.0,51,1,1,70,77,2,35,0,1,69,4,3,2,2,7,0,1,150.0,3315
2379,Graduation,Single,69267.0,68,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,1,75.0,3338
3445,Graduation,Single,60714.0,65,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,1,75.0,3221
3762,PhD,Single,69867.0,35,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,1,145.0,3146
6609,Graduation,Widow,27038.0,55,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,1,75.0,3342
10675,PhD,Married,66334.0,65,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,1,75.0,3145
2521,Master,Married,35178.0,50,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,1,145.0,3228
7381,Graduation,Divorced,75693.0,53,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,75.0,3263
9560,Graduation,Together,83003.0,56,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,1,75.0,3176
8234,Basic,Together,27190.0,48,1,0,13,1,6,7,0,1,3,1,1,0,2,8,0,1,145.0,3011
1826,Graduation,Divorced,84835.0,51,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,1,145.0,2706
9185,PhD,Single,69759.0,55,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,1,75.0,2937
1519,PhD,Single,38578.0,49,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,1,145.0,3065
1726,Graduation,Single,22585.0,51,0,0,23,3,9,15,13,2,39,1,1,1,2,9,0,1,145.0,3161
6720,Master,Together,43795.0,53,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,75.0,2949
6354,Graduation,Together,15345.0,37,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,1,145.0,3360
8213,2n Cycle,Together,14515.0,41,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,1,150.0,3290
2552,PhD,Single,55521.0,66,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,150.0,2943
3645,PhD,Single,27213.0,49,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,1,145.0,3361
7301,2n Cycle,Single,23616.0,39,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,1,145.0,3282
4216,Graduation,Single,91065.0,40,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,1,145.0,3185
1361,Master,Married,82584.0,47,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,145.0,3083
3725,PhD,Single,84865.0,60,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,75.0,3109
4947,2n Cycle,Single,89572.0,55,0,0,44,606,24,974,197,194,64,1,7,7,9,4,0,1,75.0,3345
3225,Master,Married,42207.0,37,1,0,71,116,11,72,3,17,46,4,4,1,5,6,0,1,150.0,3147
1992,Graduation,Married,60597.0,57,0,1,2,522,0,257,32,16,66,4,2,2,8,7,0,1,150.0,2872
7999,PhD,Together,75261.0,66,0,0,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,75.0,3125
1581,Graduation,Married,37406.0,41,1,0,18,2,0,8,2,2,3,1,1,0,2,8,0,1,145.0,2955
564,PhD,Together,56937.0,40,1,0,81,746,8,125,11,8,8,7,8,6,9,6,0,1,150.0,3387
8346,Graduation,Single,32233.0,47,1,0,26,138,15,35,25,11,72,2,6,2,2,9,0,1,145.0,3372
2426,PhD,Divorced,78825.0,57,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,1,75.0,3346
35,Graduation,Married,25545.0,34,1,0,35,32,1,64,16,12,85,3,2,2,3,6,0,1,145.0,3352
6931,Graduation,Divorced,76982.0,54,0,0,19,464,151,292,65,60,30,1,8,3,4,4,0,1,75.0,2827
5547,PhD,Married,84169.0,39,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,145.0,3019
10955,Graduation,Widow,85620.0,57,0,0,68,416,46,925,60,107,46,1,3,6,4,1,0,1,75.0,2866
9671,Graduation,Married,19514.0,53,1,1,47,14,3,21,2,1,28,4,3,1,2,8,0,1,150.0,2847
5371,Graduation,Single,21474.0,32,1,0,0,6,16,24,11,0,34,2,3,1,2,7,0,1,145.0,2775
9504,Master,Married,81698.0,72,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,1,75.0,2928
3174,Graduation,Together,87771.0,62,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,75.0,3096
2574,PhD,Married,61996.0,44,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,145.0,3207
9058,Graduation,Widow,79800.0,66,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,0,1,75.0,3337
3710,PhD,Single,39684.0,37,1,0,41,19,0,35,6,4,17,2,2,1,2,7,1,1,145.0,3318
7627,Master,Married,92163.0,46,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,1,145.0,3257
4992,Master,Together,17459.0,46,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,1,145.0,2976
7141,Master,Single,21888.0,35,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,1,150.0,3240
10299,PhD,Single,48240.0,52,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,1,145.0,3290
4299,Graduation,Together,70971.0,61,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,1,150.0,3339
4376,2n Cycle,Single,32218.0,61,0,0,27,10,24,15,13,1,30,1,2,1,3,7,0,1,75.0,2827
8923,Graduation,Single,83917.0,48,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,1,145.0,3130
1907,Master,Divorced,63120.0,71,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,1,150.0,3332
1173,Master,Together,77632.0,74,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,75.0,3169
4611,Graduation,Together,105471.0,51,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,1,145.0,3217
4673,PhD,Married,81300.0,58,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,75.0,3300
8779,2n Cycle,Married,36145.0,36,1,0,13,56,4,76,17,1,18,4,4,1,3,9,0,1,150.0,3071
9826,PhD,Single,86857.0,49,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,1,145.0,3348
7230,PhD,Divorced,50611.0,61,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,150.0,3326
6379,Master,Widow,47570.0,72,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,1,75.0,3089
2868,PhD,Single,26518.0,72,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,1,75.0,3140
8029,Master,Single,90247.0,33,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,145.0,2754
4301,Master,Married,35178.0,50,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,1,145.0,3228
3619,2n Cycle,Divorced,87305.0,61,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,1,75.0,3337
4692,Graduation,Married,7500.0,45,1,0,19,7,0,12,13,7,32,5,4,1,2,9,0,1,150.0,3390
7875,Graduation,Married,72025.0,72,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,75.0,2754
4073,2n Cycle,Married,63564.0,67,0,0,0,769,80,252,15,34,65,1,10,10,7,6,0,1,75.0,2844
3667,Graduation,Married,80952.0,52,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,145.0,3179
4012,PhD,Together,62220.0,49,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,1,150.0,3380
7573,PhD,Single,31626.0,43,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0,1,145.0,3108
8897,Graduation,Single,42720.0,56,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,1,150.0,3124
6299,PhD,Divorced,42564.0,53,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,1,150.0,3236
10446,PhD,Married,82017.0,64,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,75.0,3292
3483,Graduation,Married,48192.0,63,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,75.0,3142
5585,Graduation,Single,21359.0,49,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,1,145.0,3128
9493,PhD,Single,76412.0,41,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,1,145.0,3113
1,Graduation,Single,57091.0,60,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,1,75.0,2707
5536,Graduation,Together,87771.0,62,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,75.0,3096
5848,Graduation,Together,81205.0,51,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,1,145.0,2860
5794,PhD,Married,46374.0,47,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,1,145.0,2797
8443,Graduation,Single,24762.0,49,1,0,16,6,10,12,3,15,40,3,3,1,2,8,0,1,145.0,2832
5830,PhD,Single,86857.0,49,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,1,145.0,3348
8800,PhD,Divorced,48948.0,78,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,1,75.0,3206
5519,Graduation,Together,64090.0,65,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,1,75.0,3019
10150,Graduation,Single,86429.0,60,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,1,75.0,2913
9760,PhD,Widow,52278.0,58,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,1,150.0,3213
1048,Master,Married,35641.0,49,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,1,145.0,3043
10619,Graduation,Single,95529.0,27,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,1,145.0,3266
8362,PhD,Married,84169.0,39,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,145.0,3019
4487,Master,Single,39858.0,52,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,1,145.0,3214
6810,Graduation,Divorced,82025.0,38,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,1,145.0,3090
5386,Graduation,Together,94384.0,68,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,75.0,3175
5320,Master,Divorced,44051.0,48,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,1,150.0,3209
5748,Graduation,Married,59754.0,56,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,1,75.0,3268
3547,Master,Together,41021.0,52,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,1,145.0,3239
10489,Graduation,Married,92955.0,48,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,1,145.0,3007
2620,PhD,Married,34596.0,47,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,1,145.0,3135
5718,Graduation,Married,80763.0,71,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,1,75.0,3011
4580,Graduation,Married,75759.0,52,0,0,46,1394,22,708,89,91,182,1,9,7,9,5,0,1,145.0,2940
8545,Graduation,Divorced,85683.0,67,0,0,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,75.0,2793
10473,PhD,Widow,78028.0,65,0,1,38,158,19,288,25,0,38,1,6,4,9,7,0,1,75.0,3350
7962,PhD,Single,95169.0,34,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,1,145.0,2956
9984,2n Cycle,Married,56337.0,40,1,1,25,349,16,144,28,5,182,5,8,5,4,8,0,1,150.0,3152
7453,Graduation,Single,36130.0,67,0,1,46,157,43,127,68,56,37,6,3,8,4,4,0,1,150.0,3205
6059,PhD,Together,64504.0,68,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,1,150.0,3175
3706,Graduation,Single,28647.0,43,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,1,145.0,3005
5204,Graduation,Together,74538.0,50,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,1,145.0,3058
9220,Graduation,Single,91700.0,50,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,1,145.0,3221
6019,PhD,Married,37126.0,50,1,0,9,45,3,9,4,4,7,1,1,2,2,6,0,1,145.0,2784
6287,Graduation,Together,34728.0,35,1,0,2,14,0,16,0,0,6,1,1,1,2,6,0,1,145.0,3027
8870,Graduation,Together,35196.0,37,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,1,150.0,3286
5740,2n Cycle,Divorced,25959.0,51,1,1,1,4,2,12,7,5,26,2,1,2,2,6,0,1,145.0,3193
1162,PhD,Single,42000.0,34,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,1,145.0,3228
